"id" "owner" "datetaken" "tags" "latitude" "longitude" "page"
"33070982873" "140574134@N02" "2017-03-23 17:45:14" "torrydock riverdee calmsea starboard beach seascape widezoom winter summet spring autumn harbour aberdeenscotland caledonia highlands scottish escocia scotia ecosse tidewater blue nikon amateur candid unitedkingdom uk 2017 dano scotland offshoresupplyships northeastsupplyvessels northeastsupplyships ship aberdeenharbour aberdeen demaresttide offshorevesselsscotland oilrigs offshore merchantnavy summer ships vessels boats psv tug offshoresupplyvesselstugboat port seaport p610 navy merchant oilfields dock docks dockyard cargoships northseasupplyships northseasupplyvessels oilships aberdeencity shipspotters shipspotting norteastsupplyships platformsupplyships tugboat cityofaberdeen platformsupplyvessel platformsupplyship nikonp610 seafarers shipspottersuk wss worldwideshipspotters ukshipspotters" "57.143077" "-2.073806" 1
"33315522220" "61116572@N06" "2017-03-28 13:49:22" "instagramapp square squareformat iphoneography uploaded:by=instagram mayfair" "57.143800" "-2.071100" 1
"33213993610" "140574134@N02" "2017-03-22 14:40:13" "busconductor buspassenger busroute busdriver shelter 13a terminus preserved northernbus firstaberdeen plage playa aberdeenbeach oldaberdeen nineteentwenties 1920s 20s 40s 30s survivor oldtimer memories aberdeenbus aberdeencitycouncil aberdeencorporation busterminus pastandpresent aberdeenhistory aberdeenharbour timesgoneby historicscotland history 50s 90s 80s 70s 60s museum victorian busshelter firstbus olddays publictransport busses bus firstgroup fittie footdee aberdeen dano 2017 northsea granitecity ecosse scotia escocia scotland scottish recent candid amateur nikon autumn summer winter spring aberdeenscotland aberdeencity cityofaberdeen scottishhighlands bonnyscotland sky clouds bluesky water" "57.143811" "-2.073609" 1
"32753565934" "140574134@N02" "2017-03-22 15:23:56" "wildinart scottishartist shelaghswanson university marischaluniversity marischaluniversityaberdeen bottlenose flipper marischalcollege 2014 statuepublicstatue sculpture publicsculpture carving painting publicart streetart artist art handmade carved nikon amateur candid fun funny cute fishing fish northsea wilddolphinsproject granitecity bonnie bonny scotia ecosse caledonia wilddolphins lottiethedolphin erikamackintosh fundraising charity nature saveearth conservation highlands scottish scotland 2017 dano aberdeenscotland aberdeen archiefoundation dolphins danophotography danoaberdeen" "57.149280" "-2.095739" 1
"32782364593" "140574134@N02" "2017-03-22 15:24:19" "wildinart statue publicart scottishartist amateur candid aberdeendolphins university marischaluniversity marischaluniversityaberdeen flipper bottlenose marischalcollege shelaghswanson northsea lottiethedolphin lottie erikamackintosh fishing fish bonny bonnie awesome amazing wow interesting cuddly family cute fun crafted carved handmade artist streetart art 2014 wilddolphinsproject escocia caledonia granitecity aberdeenscotland aberdeen archiefoundation fundraising charity wilddolphins dolphins dolphin 2017 nikon highlands scottish scotia ecosse scotland dano danophotography danoaberdeen" "57.149277" "-2.096417" 1
"32563785944" "76014331@N04" "2017-03-12 10:14:08" "" "57.153561" "-2.100791" 1
"32567161073" "140574134@N02" "2017-03-11 17:05:21" "seascape cityofaberdeen danoaberdeen aberdeenscotland british uk coast coastline 4k avi mpeg video bluesky clouds sunshine weather autumn winter summer spring phone mobile cameraphone iphone7plus h2o water iphone dano northsea sea calm plage playa beach grampian caledonia scotia ecosse bonnie bonny highlands scottish scotland aberdeen fittie footdee ancient old aged tarrysheds danophotography recent candid amateur abdn" "57.143104" "-2.069281" 1
"34469749810" "140574134@N02" "2017-04-27 19:22:53" "countrypark color colour green moss algae aberdeen dano 2017 candid amateur scotland water beach playa plage nature clouds autumn winter spring summer ecosse escocia scotia caledonia bonnie scottish walks walk conservation preservation aberdeenscotland aberdeencity bonnyscotland scottishhighlands riverdon danestone donside woodside donmouth bridgeofdon naturereserve countryside woods forest danoaberdeen danophotoggraphy danophotography northsea saveearth danoaberdeencandidamateurplayabeachplagepiscenagrampianaberdeen scotlandscottish highlandswaterblue skycloudsriver don" "57.175933" "-2.088592" 1
"34045855913" "140574134@N02" "2017-04-26 16:37:19" "cameraphone iphone7plus iphone geotagged riverbank bridge trees shapes art abstract aberdeen dano 2017 candid amateur scotland water beach playa plage nature clouds autumn winter spring summer ecosse escocia scotia caledonia bonnie scottish walks walk conservation preservation aberdeenscotland aberdeencity bonnyscotland scottishhighlands riverdon danestone donside woodside donmouth bridgeofdon naturereserve countryside woods forest danoaberdeen abdn" "57.175216" "-2.124234" 1
"34816253916" "140574134@N02" "2017-04-27 19:26:12" "aberdeen dano 2017 candid amateur scotland water beach playa plage nature clouds autumn winter spring summer ecosse escocia scotia caledonia bonnie scottish walks walk conservation preservation aberdeenscotland aberdeencity bonnyscotland scottishhighlands riverdon danestone donside woodside donmouth bridgeofdon naturereserve countryside woods forest danoaberdeen danophotoggraphy danophotography northsea saveearth danoaberdeencandidamateurplayabeachplagepiscenagrampianaberdeen scotlandscottish highlandswaterblue skycloudsriver don" "57.175827" "-2.087998" 1
"34469748840" "140574134@N02" "2017-04-27 19:15:14" "aberdeen dano 2017 candid amateur scotland water beach playa plage nature clouds autumn winter spring summer ecosse escocia scotia caledonia bonnie scottish walks walk conservation preservation aberdeenscotland aberdeencity bonnyscotland scottishhighlands riverdon danestone donside woodside donmouth bridgeofdon naturereserve countryside woods forest danoaberdeen danophotoggraphy danophotography northsea saveearth danoaberdeencandidamateurplayabeachplagepiscenagrampianaberdeen scotlandscottish highlandswaterblue skycloudsriver don" "57.175991" "-2.088348" 1
"34469748120" "140574134@N02" "2017-04-27 19:18:28" "donmouth museum archedbridge arches arched bridge aberdeen dano 2017 candid amateur scotland water beach playa plage nature clouds autumn winter spring summer ecosse escocia scotia caledonia bonnie scottish walks walk conservation preservation aberdeenscotland aberdeencity bonnyscotland scottishhighlands riverdon danestone donside woodside bridgeofdon naturereserve countryside woods forest danoaberdeen danophotoggraphy danophotography northsea saveearth danoaberdeencandidamateurplayabeachplagepiscenagrampianaberdeen scotlandscottish highlandswaterblue skycloudsriver don" "57.176044" "-2.089251" 1
"34721860785" "153696228@N06" "2017-04-24 06:40:34" "" "57.175594" "-2.090585" 1
"34198760656" "153696228@N06" "2017-04-24 06:41:24" "" "57.175594" "-2.090585" 1
"33397907804" "153696228@N06" "2017-04-24 06:41:34" "" "57.175594" "-2.090585" 1
"34014117511" "140574134@N02" "2017-04-18 18:20:46" "nikon danophotography danoaberdeen aberdeencity cityofaberdeen northsea fittie peaceful serene tranquil bluesky clouds sky caledonia escocia ecosse spring summer autumn winter water scottish highlands scotland 2017 dano landscape scenery coast seashore aberdeenharbour walks naturewalk walk nature family amateur candid plage playa beach iphone iphone7plus mpeg video aberdeenscotland aberdeen footdee ancient old aged tarrysheds recent abdn" "57.143267" "-2.069281" 1
"33986924122" "140574134@N02" "2017-04-18 18:22:26" "breakwater boulders rocks cemeraphone iphone7plus iphone pocraquay bonnyscotland highlands scottish escocia ecosse 2017 dano aberdeen fittie cloudporn porn cloud amateur candid plage playa beach aberdeenscotland footdee ancient old aged tarrysheds danoaberdeen danophotography recent abdn" "57.143200" "-2.069256" 1
"34144528085" "140574134@N02" "2017-04-18 18:23:13" "iphone7plus danophotography danoaberdeen nikon aberdeencity cityofaberdeen playpark lifebelt cirrus cumulus nimbus clouds bluesky blue aberdeen iphone beach plage playa amateur candid aberdeenbeach vessels ships boats silverdarling scottish scotland aberdeenharbour fittie fishing fish fishtown aberdeenscotland footdee ancient old aged tarrysheds recent abdn" "57.143038" "-2.069350" 1
"33301683944" "140574134@N02" "2017-04-18 18:22:42" "oldaberdeen aberdeencity danoaberdeen footdee sand scotland bonnyscotland scottish highlands breakwater boulders rocks amateur candid caledonia escocia ecosse harbour iphone iphone7plus aberdeenharbour aberdeen 2017 dano plage playa beach fittie aberdeenscotland footdeee ancient old aged tarrysheds danophotography recent abdn" "57.143150" "-2.069264" 1
"34144527725" "140574134@N02" "2017-04-18 18:23:39" "fish fishing fishtown beach plage playa aberdeenbeach scenery cloudy overcast architecture architect cityscape buildings historical history granitecity caledonia autumn spring winter summer iphone iphone7plus amateur candid 2017 dano aberdeenharbour fittie scotia ecosse aberdeen aberdeenscotland footdee ancient old aged tarrysheds danoaberdeen danophotography recent abdn" "57.143008" "-2.069531" 1
"34013807951" "140574134@N02" "2017-04-18 18:21:59" "vessels boats ships marineoperationscentre aberdeenbeach scenery peaceful serene tranquil plage playa beach sand sea waves navy maritime nimbus cirrus clouds bluesky blue aberdeenscotland footdee iphone7plus cameraphone 2017 dano scotland scottish highlands caledonia spring summer winter autumn aberdeen ecosse fittie landmark harbour seaport candid amateur fishing fish bright saveearth ancient old aged danoaberdeen tarrysheds danophotography recent history aberdeenhistory historyofaberdeen nationaltrustforscotland vintage classic weathered historicscotland archedbridge escocia scotia johnsmith archibaldsimpson scottishhighlands bonnyscotland bonniescotland abdn" "57.143197" "-2.069153" 1
"33804473071" "87525421@N06" "2017-04-08 12:04:05" "rnlb bonaccord lifeboats aberdeen aberdeenharbour aberdeencity aberdeenshire merchantnavy maritime northsea scotland ships searchandrescue" "57.142875" "-2.065687" 1
"32974442674" "61116572@N06" "2017-04-03 16:59:48" "instagramapp square squareformat iphoneography uploaded:by=instagram mayfair" "57.143800" "-2.071100" 1
"32974166324" "61116572@N06" "2017-04-03 16:44:54" "instagramapp square squareformat iphoneography uploaded:by=instagram rise" "57.143800" "-2.071100" 1
"34707029454" "153696228@N06" "2017-05-29 13:46:27" "blackandwhite" "57.144070" "-2.073025" 1
"34720057730" "16310943@N07" "2017-05-28 08:43:42" "aberdeen aberdeenbeach beach sand rock sky water monochrome bw blackandwhite" "57.185006" "-2.072736" 1
"35013823525" "16310943@N07" "2017-05-28 08:57:50" "aberdeen aberdeenbeach pattern sand water monochrome bw blackandwhite scotland flickr" "57.184494" "-2.072918" 1
"34135188184" "140574134@N02" "2017-05-29 19:47:47" "drowned drowning drown lifegaurds fishingboat fishermen fish rescue survivalcraft royalnavy scotland scottish scotia escocia ecosse spring summer winter autumn nikonp610 emergencyservice emergencyservices emergency sos vessels boats ships harbour aberdeenharbour aberdeencity aberdeenscotland aberdeen northsea 2017 dano rnlbbonaccord rnlibonaccord lifeboat rnlb rnli autum candid amateur nikon water seaport shipspotters shipspotting cargoships northeastsupplyvessels norteastsupplyships oilships platformsupplyships tugboat tug cityofaberdeen northeastsupplyships platformsupplyvessel platformsupplyship seafarers shipspottersuk geotagged torry metallicobjects metal heavymetal wss worldwideshipspotters ukshipspotters danophotography northseasupplyships northseasupplyvessels oilrigsupplyships oilrigs danoaberdeen" "57.142525" "-2.068881" 1
"34590425680" "140574134@N02" "2017-05-29 19:48:16" "drowned drowning drown lifegaurds fishingboat fishermen fish rescue survival rnlbaberdeen rnliaberdeen crew vessels boats ships riverdee aberdeencity aberdeen autumn spring summer winter scotia escocia ecosse amateur candid distress sos heros emergencyservices emergencyservice emergency scottish northsea water scotland bonaccord lifeboat harbour aberdeenscotland aberdeenharbour 2017 dano rnlbbonaccord rnlibonaccord rnlb rnli autum nikon nikonp610 seaport shipspotters shipspotting cargoships northeastsupplyvessels norteastsupplyships oilships platformsupplyships tugboat tug cityofaberdeen northeastsupplyships platformsupplyvessel platformsupplyship seafarers shipspottersuk geotagged torry metallicobjects metal heavymetal wss worldwideshipspotters ukshipspotters" "57.142522" "-2.068887" 1
